region,season,t_end,date,Rt_mean,Rt_lo,Rt_hi
MI,2017-2018,35,2018-06-02,0.8230321310562492,0.7416174336785394,0.9086258466400812
MI,2017-2018,36,2018-06-09,0.781389095264877,0.6944703062098203,0.8733584859934302
MI,2017-2018,37,2018-06-16,1.0035907343198025,0.8925054983803136,1.1210970698749756
MI,2017-2018,38,2018-06-23,0.9352786863505692,0.8281820996442638,1.0487928157362636
MI,2017-2018,39,2018-06-30,0.9859191937350733,0.8722222932932104,1.10648057283372
MI,2017-2018,40,2018-07-07,0.7223478157617917,0.6247556018870475,0.8269188298531676
MI,2017-2018,41,2018-07-14,0.8645002218018291,0.7397798053675245,0.9987933741895323
MI,2017-2018,42,2018-07-21,0.8301289466222257,0.6992106904919179,0.9721156528771786
MI,2017-2018,43,2018-07-28,1.0759986386109153,0.9122581959170903,1.253054835949023
MI,2017-2018,44,2018-08-04,1.1855826534522702,1.018704653852047,1.3649326381676623
MI,2017-2018,45,2018-08-11,1.0321114364133084,0.8883629969450301,1.1864814481269488
MI,2017-2018,46,2018-08-18,0.9778086505499823,0.8398069617740124,1.1261540442593037
MI,2017-2018,47,2018-08-25,0.8409434446320663,0.7117530106795541,0.980748803355478
MI,2017-2018,48,2018-09-01,0.9987149345150349,0.84528676213502,1.1647495240865045
MI,2017-2018,49,2018-09-08,1.199726305305409,1.0304045713363166,1.3817392901607346
MI,2017-2018,50,2018-09-15,1.563142677258431,1.3844643501755047,1.7525080107821487
MI,2017-2018,51,2018-09-22,1.5759919822476123,1.4305338050900256,1.7283918135461545
MI,2017-2018,52,2018-09-29,1.188793336002019,1.0872590447409858,1.2947951207621875
MI,2018-2019,4,2018-10-27,1.0836260594578404,1.013671225022461,1.1558819630544472
MI,2018-2019,5,2018-11-03,1.0616198470514666,0.9949690143005442,1.1304008487556017
MI,2018-2019,6,2018-11-10,1.0972806127842687,1.0313785253445165,1.1651947431986371
MI,2018-2019,7,2018-11-17,1.0183144902907928,0.9575875987807897,1.0808819034999844
MI,2018-2019,8,2018-11-24,0.8846984707529405,0.8286266818255434,0.942579934994503
MI,2018-2019,9,2018-12-01,1.0006707551787466,0.9373830093663,1.06599659764778
MI,2018-2019,10,2018-12-08,0.9988526341579558,0.9356129481415565,1.0641310979374419
MI,2018-2019,11,2018-12-15,1.2499078209836074,1.178975774297686,1.3228826293674307
MI,2018-2019,12,2018-12-22,1.0093096577890037,0.9520801529735997,1.0681858661181154
MI,2018-2019,13,2018-12-29,0.9921336304791437,0.9356377464936751,1.0502622574130274
MI,2018-2019,14,2019-01-05,1.0047435667414026,0.9476516865295778,1.0634817905795144
MI,2018-2019,15,2019-01-12,1.0588478249681634,1.0003292069131806,1.1190063969957473
MI,2018-2019,16,2019-01-19,1.1410715563002587,1.081908311245967,1.2017875505522477
MI,2018-2019,17,2019-01-26,0.943401502370844,0.892943125875276,0.9952271265153827
MI,2018-2019,18,2019-02-02,0.9319336079766432,0.8803666817129256,0.9849474713251819
MI,2018-2019,19,2019-02-09,0.9343953780340589,0.8809811463079027,0.9893594514282775
MI,2018-2019,20,2019-02-16,1.129496399428703,1.068739766288759,1.1919089865701804
MI,2018-2019,21,2019-02-23,1.0878133254303413,1.0315508735448755,1.1455486474004808
MI,2018-2019,22,2019-03-02,1.115785725981015,1.061027898698212,1.1719018705987325
MI,2018-2019,23,2019-03-09,1.0891572363387456,1.0378130440875204,1.1417236495961514
MI,2018-2019,24,2019-03-16,1.169565009615959,1.118457625119174,1.2217981222218157
MI,2018-2019,25,2019-03-23,1.1192217214329465,1.0728430163323461,1.166568057160165
MI,2018-2019,26,2019-03-30,1.0116568191799873,0.9698954273481866,1.0542861118487656
MI,2018-2019,27,2019-04-06,0.9258534974636627,0.8861371553945397,0.9664282771200189
MI,2018-2019,28,2019-04-13,0.8076768246528275,0.7692173357553442,0.847061295675872
MI,2018-2019,29,2019-04-20,0.8400727403889467,0.7966389169097784,0.8846431874286114
MI,2018-2019,30,2019-04-27,0.765676298515779,0.7206455859143454,0.8120523991913071
MI,2018-2019,31,2019-05-04,0.8132467671076167,0.7605428496162123,0.8676912641765069
MI,2018-2019,32,2019-05-11,0.8262091770371823,0.7675897563196447,0.88695487484107
MI,2018-2019,33,2019-05-18,0.9131358894045116,0.8455889590178609,0.983241362114708
MI,2018-2019,34,2019-05-25,0.8755897308417041,0.8065257160722689,0.9474504295078575
MI,2018-2019,35,2019-06-01,0.8352335389955862,0.7634072785937448,0.9102428149910642
MI,2018-2019,36,2019-06-08,0.866886314978225,0.787146882607408,0.9504176063364452
MI,2018-2019,37,2019-06-15,0.9507508617332789,0.8612565924204779,1.0446051773843552
MI,2018-2019,38,2019-06-22,0.8646448454879778,0.7772688001495778,0.956607926158337
MI,2018-2019,39,2019-06-29,0.8432979758983546,0.7508598774135782,0.9410244304896326
MI,2018-2019,40,2019-07-06,0.7918586175286205,0.6948372229308056,0.8951282304090546
MI,2018-2019,41,2019-07-13,0.9820819911339983,0.8610197239599571,1.1109915091721874
MI,2018-2019,42,2019-07-20,0.8252075036414638,0.7134435037566581,0.9449849291436121
MI,2018-2019,43,2019-07-27,1.0325189919297553,0.8950333646879322,1.1796838735467399
MI,2018-2019,44,2019-08-03,0.8857424764882055,0.7603972921270946,1.020510065788111
MI,2018-2019,45,2019-08-10,1.078521217629395,0.9313543982367067,1.2363249254882194
MI,2018-2019,46,2019-08-17,0.9804885354345177,0.8449884032306466,1.1259171687239624
MI,2018-2019,47,2019-08-24,1.0677635384725457,0.9245560231641928,1.2211315494463009
MI,2018-2019,48,2019-08-31,1.1426302358496416,0.9985049261879151,1.2963298883246441
MI,2018-2019,49,2019-09-07,1.5338291881487895,1.3760066560926065,1.700096295009737
MI,2018-2019,50,2019-09-14,1.488975718009497,1.3619261510992797,1.6216097870882007
MI,2018-2019,51,2019-09-21,1.2532963505585313,1.1569525936992422,1.3534382728158227
MI,2018-2019,52,2019-09-28,1.0208234552765476,0.9428379962039376,1.1018634674376622
MI,2019-2020,4,2019-10-26,1.0959380731337647,1.0157936215977548,1.179082273402305
MI,2019-2020,5,2019-11-02,1.044364913599922,0.9694638057180861,1.1220134505667188
MI,2019-2020,6,2019-11-09,1.0456113492289196,0.9721564408282755,1.1217034320745045
MI,2019-2020,7,2019-11-16,1.0718986860812458,0.9990324503691763,1.1472933428337149
MI,2019-2020,8,2019-11-23,1.0594452413274116,0.9893294107365548,1.1319275142756138
MI,2019-2020,9,2019-11-30,1.0205070314804308,0.9535477402993469,1.0897061735850408
MI,2019-2020,10,2019-12-07,1.1396271183193525,1.0694546542769716,1.2119977944114566
MI,2019-2020,11,2019-12-14,1.1400788759403413,1.0741049814605341,1.207991297068745
MI,2019-2020,12,2019-12-21,1.1707639584606522,1.1079312277398554,1.235305211653735
MI,2019-2020,13,2019-12-28,0.9814879684962462,0.9281817241653628,1.036261563176918
MI,2019-2020,14,2020-01-04,1.0416198587176262,0.9861794885639842,1.0985549554764935
MI,2019-2020,15,2020-01-11,1.1393773909013896,1.0824595071669383,1.1977331333174714
MI,2019-2020,16,2020-01-18,1.1713507121360136,1.1171071663155154,1.226862146733358
MI,2019-2020,17,2020-01-25,1.2317092652332906,1.1801187670225266,1.2843879891184458
MI,2019-2020,18,2020-02-01,1.1499248214918056,1.10482801581913,1.1959110699533668
MI,2019-2020,19,2020-02-08,1.211774096412542,1.1684656239781996,1.2558596219677343
MI,2019-2020,20,2020-02-15,1.0531684057511115,1.0163705061119597,1.0906115113113128
MI,2019-2020,21,2020-02-22,0.9599985178486123,0.9257401124523897,0.9948706548359173
MI,2019-2020,22,2020-02-29,0.8292283934729354,0.7967804638617647,0.8623148459721905
MI,2019-2020,23,2020-03-07,0.878282355644563,0.8417555710872456,0.9155740507414979
MI,2019-2020,24,2020-03-14,0.8663123587710181,0.8277121306813352,0.9057799220724598
MI,2019-2020,25,2020-03-21,0.8038314306892274,0.7640276863900587,0.8446316612052278
MI,2019-2020,26,2020-03-28,0.5864895984345325,0.5488555173109583,0.6253539145526639
MI,2019-2020,27,2020-04-04,0.512122477802045,0.46700428373120245,0.5592913463870725
MI,2019-2020,28,2020-04-11,0.6448470999403014,0.5754869837990817,0.7180965715863047
MI,2019-2020,29,2020-04-18,0.8535901716337263,0.7551535478423541,0.9579699310817055
MI,2019-2020,30,2020-04-25,0.9499644027001839,0.8377839916849689,1.0690908481160577
MI,2019-2020,31,2020-05-02,0.8428505306424567,0.7346716494382554,0.9583509222411415
MI,2019-2020,32,2020-05-09,0.8508534024211696,0.7329646279519741,0.9774042863675185
MI,2019-2020,33,2020-05-16,0.7729610300268079,0.6518714306737605,0.9042137663018432
MI,2019-2020,34,2020-05-23,0.6982914622294792,0.5687698645108287,0.8409005117187798
MI,2019-2020,35,2020-05-30,1.337618677325399,1.1222666269484183,1.571592167537671
MI,2019-2020,36,2020-06-06,1.111917731638521,0.9405507177190281,1.2974142318761417
MI,2019-2020,37,2020-06-13,1.3536005928211123,1.1724948074923671,1.5475224287240248
MI,2019-2020,38,2020-06-20,0.8710908391882314,0.7457710829993022,1.006000254002873
MI,2019-2020,39,2020-06-27,0.9758510216166084,0.8338644730863785,1.1288361862742493
MI,2019-2020,40,2020-07-04,0.7888244048375761,0.6600028562979446,0.9289600335270499
MI,2019-2020,41,2020-07-11,1.0948961883314956,0.9239402399997191,1.2801489456600763
MI,2019-2020,42,2020-07-18,0.9043114864253722,0.7555498727333632,1.0662430425733622
MI,2019-2020,43,2020-07-25,1.0253385768578671,0.8584945635572014,1.2067784703341302
MI,2019-2020,44,2020-08-01,1.0446817384068898,0.877660684328777,1.2260354956207697
MI,2019-2020,45,2020-08-08,0.9997902592192184,0.8393898535554781,1.1740075409442883
MI,2019-2020,46,2020-08-15,1.203810051786586,1.026617745460854,1.394901032086154
MI,2019-2020,47,2020-08-22,1.0352757189225759,0.8846428632398973,1.197576954272056
MI,2019-2020,48,2020-08-29,1.173214307266941,1.0147081429270421,1.3430552165635679
MI,2019-2020,49,2020-09-05,0.9060897046821919,0.777166792784686,1.0447609600024375
MI,2019-2020,50,2020-09-12,0.8244066296757931,0.6956846387791016,0.9638934622495157
MI,2019-2020,51,2020-09-19,1.0050815628633478,0.8486644539449882,1.1745328635719778
MI,2019-2020,52,2020-09-26,1.1090712558914342,0.9443714851585125,1.2868143799533505
MI,2020-2021,4,2020-10-24,0.7952387291032222,0.6667558462149584,0.9348743599008175
MI,2020-2021,5,2020-10-31,1.055617151232391,0.8896953590324944,1.2355155437323342
MI,2020-2021,6,2020-11-07,1.3809917546559844,1.194413987354907,1.5809116617770538
MI,2020-2021,7,2020-11-14,1.3392957328134196,1.181139547854402,1.5072446996980917
MI,2020-2021,8,2020-11-21,1.0427986255861674,0.9214564612071152,1.171537220353463
MI,2020-2021,9,2020-11-28,0.9476370825311524,0.8342374238821008,1.068158176091726
MI,2020-2021,10,2020-12-05,0.8978466252286886,0.7845970202122423,1.0186194788989662
MI,2020-2021,11,2020-12-12,0.9421004717068625,0.8198214547171196,1.0727551837214329
MI,2020-2021,12,2020-12-19,0.8088571289051957,0.6924906449222633,0.9341281534873646
MI,2020-2021,13,2020-12-26,0.8690410207933091,0.73553408008822585,1.0135175518048876
MI,2020-2021,14,2021-01-02,0.7802381828916275,0.6452782353353511,0.9278229058561662
MI,2020-2021,15,2021-01-09,1.3977626185710337,1.192021869261853,1.619641334912058
MI,2020-2021,16,2021-01-16,1.0334693743638836,0.8826677415991425,1.195988746313893
MI,2020-2021,17,2021-01-23,1.0475859323599601,0.8977093874487824,1.2088626295761855
MI,2020-2021,18,2021-01-30,0.8903779136881145,0.7553066319884044,1.0363963306190351
MI,2020-2021,19,2021-02-06,1.0137467821045174,0.8609083603173351,1.1788894307092155
MI,2020-2021,20,2021-02-13,1.0765025563029296,0.9194216140003854,1.2457891589761994
MI,2020-2021,21,2021-02-20,0.8804550701842082,0.7434331192309107,1.0288950201054732
MI,2020-2021,22,2021-02-27,1.1650321200682192,0.9964802137684449,1.3465604489418033
MI,2020-2021,23,2021-03-06,1.045262206770377,0.8965371448952772,1.2052329266700124
MI,2020-2021,24,2021-03-13,1.0057487747480693,0.8626458788561565,1.1596722156727535
MI,2020-2021,25,2021-03-20,0.8732883899124264,0.7403954452259557,1.0169884987685347
MI,2020-2021,26,2021-03-27,0.9739360162838677,0.8238345275583768,1.1364136145229076
MI,2020-2021,27,2021-04-03,1.2134490425757494,1.0426486785081766,1.397014538077182
MI,2020-2021,28,2021-04-10,1.1956972863826119,1.040502916793482,1.3615219402285903
MI,2020-2021,29,2021-04-17,1.170231113526806,1.0288300399324277,1.3206043711799313
MI,2020-2021,30,2021-04-24,0.8039663464637282,0.6956130696058092,0.9200475488620956
MI,2020-2021,31,2021-05-01,1.0459243704747438,0.9082857396593476,1.1931311718723676
MI,2020-2021,32,2021-05-08,0.7237970003338483,0.6122465437651595,0.8445449717206962
MI,2020-2021,33,2021-05-15,0.9787893293388619,0.826960806496856,1.1432247725765003
MI,2020-2021,34,2021-05-22,0.6631577767243138,0.5377762831578075,0.8014803948608371
MI,2020-2021,35,2021-05-29,0.7864210699003769,0.6206312101129816,0.9715398197876988
MI,2020-2021,36,2021-06-05,1.2095837971076138,0.97629023501384,1.4674961056901645
MI,2020-2021,37,2021-06-12,1.0474325437803649,0.8484237233205922,1.2670941354820964
MI,2020-2021,38,2021-06-19,0.9569186446293481,0.7704512008784231,1.1632900307505458
MI,2020-2021,39,2021-06-26,0.7081908825134566,0.5453932742125616,0.8919262188022152
MI,2020-2021,40,2021-07-03,0.6237862208575904,0.4456420215383448,0.831417891259917
MI,2020-2021,41,2021-07-10,1.0993857601516885,0.7988153763395056,1.4472093722386377
MI,2020-2021,42,2021-07-17,0.952079598565809,0.6832287576653303,1.2648411594120177
MI,2020-2021,43,2021-07-24,1.0669282434645841,0.7721412600713574,1.4086380360246478
MI,2020-2021,44,2021-07-31,1.32916870065951,1.0040397522494182,1.699201196399684
MI,2020-2021,45,2021-08-07,1.2418987939266606,0.9643830073880628,1.5539739278917097
MI,2020-2021,46,2021-08-14,1.122942133824138,0.8832652232316182,1.3909543361594552
MI,2020-2021,47,2021-08-21,1.257435614520974,1.0149128274956842,1.5255510795350693
MI,2020-2021,48,2021-08-28,1.0263851221434757,0.8294236559522359,1.2440146153608396
MI,2020-2021,49,2021-09-04,1.0089590157241497,0.815341588136263,1.2228935657598845
MI,2020-2021,50,2021-09-11,0.9012877868643454,0.7189024364493245,1.1039808414295753
MI,2020-2021,51,2021-09-18,1.2688171704049853,1.0388035371183495,1.5214901622877472
MI,2020-2021,52,2021-09-25,1.3499667776615685,1.1363450387220573,1.5817157697044542
MI,2020-2021,53,2021-10-02,1.2445939388177045,1.066037988958583,1.436772199343049
MI,2021-2022,4,2021-10-30,0.9547271882102362,0.9240278568161256,0.9859211885749086
MI,2021-2022,5,2021-11-06,1.029332991300337,0.996734946048203,1.0624482339922716
MI,2021-2022,6,2021-11-13,1.1133236821673351,1.07987368043096,1.1472767705980667
MI,2021-2022,7,2021-11-20,1.0757170140577261,1.04449024507474,1.1073973117417963
MI,2021-2022,8,2021-11-27,0.9663346117301777,0.9377671337094033,0.9953247410892531
MI,2021-2022,9,2021-12-04,0.9029602048301874,0.8748946365212484,0.9314626700509634
MI,2021-2022,10,2021-12-11,0.9044287166184147,0.8749316519925133,0.9344079737472419
MI,2021-2022,11,2021-12-18,0.9594333709776336,0.9275448013063133,0.9918533506091282
MI,2021-2022,12,2021-12-25,1.0097079515226268,0.9763269858839688,1.0436421876054458
MI,2021-2022,13,2022-01-01,1.1493699252734373,1.1138963423503645,1.185391787920289
MI,2021-2022,14,2022-01-08,1.082325275417355,1.0501326853083988,1.1149971129954135
MI,2021-2022,15,2022-01-15,0.9382009089494076,0.9093598141082085,0.9674859727075279
MI,2021-2022,16,2022-01-22,0.792948873699444,0.7656300317232377,0.820739911135973
MI,2021-2022,17,2022-01-29,0.7598921955981992,0.7300248837120821,0.7903499200343398
MI,2021-2022,18,2022-02-05,0.8080699121342968,0.7729526248634686,0.8439563834607559
MI,2021-2022,19,2022-02-12,0.8340998177256668,0.7945939172908568,0.8745506776283577
MI,2021-2022,20,2022-02-19,0.8929323635558736,0.848340365354882,0.9386504643121735
MI,2021-2022,21,2022-02-26,0.9541959319919422,0.9055093143590063,1.0041394679604991
MI,2021-2022,22,2022-03-05,1.0455779708597968,0.9934144340640333,1.0990574876248123
MI,2021-2022,23,2022-03-12,1.1259014688037345,1.0728716461105519,1.180192504430035
MI,2021-2022,24,2022-03-19,1.2429994316663466,1.1903123294234044,1.296811493408812
MI,2021-2022,25,2022-03-26,1.1662637681633525,1.1202932910799133,1.2131456292297913
MI,2021-2022,26,2022-04-02,1.1314929416062596,1.0894350011554175,1.17433627496841
MI,2021-2022,27,2022-04-09,1.0365193280306333,0.9985925304558275,1.0751431204713509
MI,2021-2022,28,2022-04-16,1.0184205166380633,0.9814665710483084,1.0560478135551334
MI,2021-2022,29,2022-04-23,1.0277533634282625,0.9909475831948682,1.0652208811377455
MI,2021-2022,30,2022-04-30,1.1076844324087194,1.069954791675926,1.1460586958081878
MI,2021-2022,31,2022-05-07,1.0963526877229552,1.0606111711490749,1.132678227172976
MI,2021-2022,32,2022-05-14,1.1486967020901662,1.1136829396893175,1.1842448319991141
MI,2021-2022,33,2022-05-21,1.0075178455007716,0.9768522027986725,1.0386508029375199
MI,2021-2022,34,2022-05-28,0.9491089586392358,0.9194583351742208,0.9792235483801325
MI,2021-2022,35,2022-06-04,0.8241966304439952,0.7958805400319057,0.8530007625657373
MI,2021-2022,36,2022-06-11,0.8369163100928139,0.8056198588973904,0.8688007928913212
MI,2021-2022,37,2022-06-18,0.8483144154580078,0.8140034727182495,0.8833237140278698
MI,2021-2022,38,2022-06-25,0.8687249064282486,0.8311578888083233,0.9071106164973375
MI,2021-2022,39,2022-07-02,0.8939305133146764,0.8531620921395264,0.9356370565739213
MI,2021-2022,40,2022-07-09,0.9419036074101428,0.8977331911439599,0.9871198491917791
MI,2021-2022,41,2022-07-16,0.9826790746687747,0.9362318927769157,1.0302349015985337
MI,2021-2022,42,2022-07-23,0.9493029405940937,0.9032671036059998,0.9964668760837148
MI,2021-2022,43,2022-07-30,1.0074488327774542,0.9588037692914836,1.057280669209531
MI,2021-2022,44,2022-08-06,1.0113755063840708,0.9627938208171208,1.0611361272015771
MI,2021-2022,45,2022-08-13,1.0402695635878167,0.9912443406978959,1.0904614560145025
MI,2021-2022,46,2022-08-20,0.9899120365343398,0.9429847109019405,1.0379628585074432
MI,2021-2022,47,2022-08-27,0.9749034483557077,0.9281021470693496,1.0228397734319983
MI,2021-2022,48,2022-09-03,1.039542900064283,0.990594852871713,1.0896547348052652
MI,2021-2022,49,2022-09-10,1.102443417757298,1.0529322783170207,1.1530760847988448
MI,2021-2022,50,2022-09-17,1.1717288478974954,1.1229868625962973,1.2214917804972483
MI,2021-2022,51,2022-09-24,1.1384898367107248,1.0939583430043593,1.183897278833634
MI,2021-2022,52,2022-10-01,1.081860753924328,1.0410735748080557,1.1234206779950653
MI,2022-2023,4,2022-10-29,1.3135854529707018,1.2745595245319536,1.3531916731355123
MI,2022-2023,5,2022-11-05,1.2096350667703297,1.176805396098548,1.2429100993072923
MI,2022-2023,6,2022-11-12,1.2264325893663603,1.1962685084168323,1.2569670213180022
MI,2022-2023,7,2022-11-19,0.993493363230291,0.9689020769561962,1.0183885342887515
MI,2022-2023,8,2022-11-26,0.9722494977427288,0.9478489076152795,0.9969558683705777
MI,2022-2023,9,2022-12-03,1.074149976209083,1.0481441174073287,1.100470081500545
MI,2022-2023,10,2022-12-10,1.1955913195133594,1.1690717725263928,1.2224041576915465
MI,2022-2023,11,2022-12-17,1.2617055860574973,1.2367051485957792,1.286952724445381
MI,2022-2023,12,2022-12-24,1.1150890957350674,1.0940859735107558,1.1362891328165343
MI,2022-2023,13,2022-12-31,0.9848857572091927,0.9661622757630861,1.0037864313745442
MI,2022-2023,14,2023-01-07,0.8041800601207623,0.7871460163173206,0.8213939138968182
MI,2022-2023,15,2023-01-14,0.6935443343110165,0.675994501358469,0.7113159378855353
MI,2022-2023,16,2023-01-21,0.6606786254867061,0.6402877682949897,0.6813846437821919
MI,2022-2023,17,2023-01-28,0.7079291712940992,0.6822104241087773,0.7341171279445255
MI,2022-2023,18,2023-02-04,0.9028259333154257,0.8685443957635223,0.937761710128037
MI,2022-2023,19,2023-02-11,1.0192324107939537,0.9809490906453157,1.0582382930643432
MI,2022-2023,20,2023-02-18,1.029888847226388,0.9917457649223247,1.0687415961245137
MI,2022-2023,21,2023-02-25,1.047508547983732,1.0095712192353516,1.0861358113597586
MI,2022-2023,22,2023-03-04,0.9944789915000161,0.9583312161169588,1.0312865917354606
MI,2022-2023,23,2023-03-11,1.03225456140997,0.9953186743006343,1.0698539565522718
MI,2022-2023,24,2023-03-18,1.037358972286667,1.0008847351926256,1.0744768480697762
MI,2022-2023,25,2023-03-25,1.0604976984092367,1.0242536826513629,1.0973630758574784
MI,2022-2023,26,2023-04-01,0.9996792648662438,0.9654718217509686,1.0344738881634088
MI,2022-2023,27,2023-04-08,0.9486831634239843,0.915359265898578,0.9825945254315751
MI,2022-2023,28,2023-04-15,0.8864566474108804,0.8534287612735503,0.9201027867076419
MI,2022-2023,29,2023-04-22,0.9175094292803022,0.88190667965363,0.9538068206154049
MI,2022-2023,30,2023-04-29,0.9423826819398691,0.9047731955855017,0.9807472895943826
MI,2022-2023,31,2023-05-06,1.058730658819329,1.0176885907180324,1.1005726879044313
MI,2022-2023,32,2023-05-13,1.0374574720271301,0.9979212261036512,1.0777510232805954
MI,2022-2023,33,2023-05-20,1.023470483319445,0.984884672925691,1.0627873320184156
NY,2017-2018,4,2017-10-28,1.1182866968602927,1.0888027570959047,1.148159039473571
NY,2017-2018,5,2017-11-04,1.0751292621285942,1.0477391975646222,1.1028678206393876
NY,2017-2018,6,2017-11-11,1.0140938690646752,0.9884068072064792,1.0401058599850617
NY,2017-2018,7,2017-11-18,1.0995348119599913,1.0729592057279722,1.1264310018781472
NY,2017-2018,8,2017-11-25,1.033018064441714,1.0084107785129797,1.0579178512915484
NY,2017-2018,9,2017-12-02,1.0322363434989366,1.0080190395127462,1.0567371138512098
NY,2017-2018,10,2017-12-09,1.0539799777637262,1.029876635208431,1.0783582501870135
NY,2017-2018,11,2017-12-16,1.1015718877098921,1.0775413398814986,1.1258637624405317
NY,2017-2018,12,2017-12-23,1.1738266622049924,1.1501441324287531,1.1977471850922834
NY,2017-2018,13,2017-12-30,1.0797479316896978,1.058726379295235,1.1009732659118021
NY,2017-2018,14,2018-01-06,1.0692733992856938,1.0491135829267488,1.089622410235018
NY,2017-2018,15,2018-01-13,1.124853660370616,1.1048300605004973,1.1450545908127319
NY,2017-2018,16,2018-01-20,1.2434909082844807,1.2235937939042452,1.2635462719600834
NY,2017-2018,17,2018-01-27,1.3675828834246802,1.3487974966831358,1.3864963850510736
NY,2017-2018,18,2018-02-03,1.2930294646411158,1.2773322031087884,1.3088212642305337
NY,2017-2018,19,2018-02-10,1.216295256747133,1.2028521744953633,1.2298120090216158
NY,2017-2018,20,2018-02-17,1.0597180594430275,1.0483058023035088,1.0711912455220804
NY,2017-2018,21,2018-02-24,0.9028902391636553,0.8926497552190018,0.9131883202171895
NY,2017-2018,22,2018-03-03,0.7272147704741355,0.7175653419367586,0.7369277543815884
NY,2017-2018,23,2018-03-10,0.6478239926727806,0.6372191483504615,0.65851514198092
NY,2017-2018,24,2018-03-17,0.6709425958051365,0.6576636810420022,0.6843523890662843
NY,2017-2018,25,2018-03-24,0.8555740569436014,0.8374172507304115,0.873922889834513
NY,2017-2018,26,2018-03-31,0.9233953067066815,0.9030582081991905,0.9439557139212944
NY,2017-2018,27,2018-04-07,0.9057670302793129,0.8848385727894753,0.9269367056051364
NY,2017-2018,28,2018-04-14,0.9116046701246572,0.8895864625256137,0.9338883002571072
NY,2017-2018,29,2018-04-21,0.8875268895723433,0.8648155742443397,0.9105284719125135
NY,2017-2018,30,2018-04-28,0.9620575904686985,0.9370122235894383,0.9874286781576284
NY,2017-2018,31,2018-05-05,0.9957218181433233,0.9697585416511568,1.0220233010864068
NY,2017-2018,32,2018-05-12,1.014018558446512,0.9877599888082127,1.0406167986231427
NY,2017-2018,33,2018-05-19,0.9869893801167839,0.9612560923446689,1.013057848183925
NY,2017-2018,34,2018-05-26,0.971713422960835,0.9460189390772181,0.9977473937571157
NY,2017-2018,35,2018-06-02,0.9352178898575465,0.9096626900416398,0.9611221662543036
NY,2017-2018,36,2018-06-09,0.9636096934059742,0.9368185750692488,0.9907732550660953
NY,2017-2018,37,2018-06-16,0.9327039319376228,0.9058735467609363,0.959920418246308
NY,2017-2018,38,2018-06-23,0.9493426550004046,0.9213511800032076,0.9777471561057227
NY,2017-2018,39,2018-06-30,0.9087764280837096,0.8807003279721268,0.937286913584238
NY,2017-2018,40,2018-07-07,0.8765989633843069,0.8477342701318997,0.9059401307568885
NY,2017-2018,41,2018-07-14,0.9372746124680976,0.9054750844250103,0.9696152700138138
NY,2017-2018,42,2018-07-21,0.94518247969706215,0.9122367410772503,0.9787044729970835
NY,2017-2018,43,2018-07-28,0.9456447913551234,0.9117851754253169,0.9801130707984446
NY,2017-2018,44,2018-08-04,0.9406954353380239,0.9060054159328346,0.9760280507351274
NY,2017-2018,45,2018-08-11,0.9884722697077397,0.9518432916465365,1.0257831195094624
NY,2017-2018,46,2018-08-18,1.044743538190342,1.0068606409723122,1.0833162277489132
NY,2017-2018,47,2018-08-25,1.0003528521280018,0.9640545016292049,1.0373126081167312
NY,2017-2018,48,2018-09-01,0.9942974536093482,0.9581122973888202,1.0311439356575867
NY,2017-2018,49,2018-09-08,1.0162294251705923,0.9795385138868757,1.0535855063035517
NY,2017-2018,50,2018-09-15,1.0938484319843156,1.0560567906958969,1.1322951590806665
NY,2017-2018,51,2018-09-22,1.2204292478476269,1.1821699745620053,1.2592893067621596
NY,2017-2018,52,2018-09-29,1.2139944066215154,1.1793197125963664,1.2491644994233195
NY,2018-2019,4,2018-10-27,1.065949880661777,1.0436940318634715,1.0884372646600824
NY,2018-2019,5,2018-11-03,1.0292817078297436,1.0080785171819073,1.050702505480401
NY,2018-2019,6,2018-11-10,1.0074844455143708,0.9867967836897138,1.0283837361362052
NY,2018-2019,7,2018-11-17,0.9874424995914072,0.9670353798457124,1.0080597409979968
NY,2018-2019,8,2018-11-24,1.0268192340173516,1.0058795812307597,1.0479716049161687
NY,2018-2019,9,2018-12-01,1.0488327018850578,1.0279351471695952,1.0699376248339536
NY,2018-2019,10,2018-12-08,1.0785937622924557,1.0578802179567461,1.0995053460065773
NY,2018-2019,11,2018-12-15,1.1167049252992962,1.0963802688289785,1.1372136548179548
NY,2018-2019,12,2018-12-22,1.147066074792149,1.1275324208318565,1.1667651556360585
NY,2018-2019,13,2018-12-29,1.1707519635512196,1.1522801607123943,1.1893686133572219
NY,2018-2019,14,2019-01-05,1.0864642751592568,1.0699754934355588,1.1030773900386162
NY,2018-2019,15,2019-01-12,1.0026272696785825,0.9874108446400931,1.0179584337059566
NY,2018-2019,16,2019-01-19,0.9991439085462646,0.9839734997939326,1.014428761363945
NY,2018-2019,17,2019-01-26,1.0310373283004681,1.01561907796338,1.0465701227603723
NY,2018-2019,18,2019-02-02,1.0668929606072326,1.0514366512423734,1.082460485777319
NY,2018-2019,19,2019-02-09,1.0617771169646275,1.0468314573966768,1.0768272445700304
NY,2018-2019,20,2019-02-16,1.0553644900552588,1.040888471439049,1.0699390922343321
NY,2018-2019,21,2019-02-23,0.9968855302463216,0.9831782591435237,1.010686379118881
NY,2018-2019,22,2019-03-02,0.892701205705386,0.8797131401041309,0.9057831294625481
